word,freq,ig
biochemistry,2,-0.00012412812285622632
joosten,2,-0.00012412812285622632
tno,2,-0.00011760271901661845
soesterberg,2,-0.00011760271901661845
sejong,2,-0.00012412812285622632
renaud,2,-0.00011760271901661845
yukio,2,-0.00011760271901661845
undervalue,2,0.0016743046767376812
fever,2,0.00032795465504531496
fed,2,0.0007713101675806966
jurisdiction,2,0.0016743046767376812
achievable,2,0.0016743046767376812
moreinfo,2,0.0007713101675806966
foxlink,2,0.0007713101675806966
misredemption,2,0.0007713101675806966
magnum,2,0.0007713101675806966
regulatory,2,0.0007713101675806966
lighter,2,0.0016743046767376812
investing,2,0.0007713101675806966
securities,2,0.0007713101675806966
fortunecity,2,0.0007713101675806966
advanced,2,-0.00011760271901661845
nolum,2,-0.00011760271901661845
flughafen,2,-0.00011760271901661845
conventionally,2,-0.00011760271901661845
puritanical,2,-0.00011760271901661845
hamann,2,-0.00011760271901661845
tyrannical,2,-0.00012412812285622632
dissociation,2,-0.00011760271901661845
psychotherapy,2,0.00032795465504531496
dissolve,2,0.0007713101675806966
underestimate,2,0.00032795465504531496
trauma,2,0.0016743046767376812
unleash,2,0.0016743046767376812
liposuction,2,0.0007713101675806966
gel,2,0.0007713101675806966
penetrate,2,0.00032795465504531496
overweight,2,0.0007713101675806966
kasper,2,-0.00011760271901661845
gotenborg,2,-0.00011760271901661845
chol,2,-0.00011760271901661845
douglass,2,-0.00011760271901661845
monocultural,2,-0.00011760271901661845
ecosystemic,2,-0.00011760271901661845
leather,2,-0.00011760271901661845
bannink,2,-0.00011760271901661845
bulkcenter,2,0.0016743046767376812
drake,2,0.00032795465504531496
bittersweet,2,0.0007713101675806966
clp,2,-0.00011760271901661845
rccs,2,-0.00012412812285622632
acer,2,-0.00012412812285622632
htr,2,-0.00012412812285622632
epidemiology,2,-0.00012412812285622632
nceph,2,-0.00012412812285622632
esfo,2,-0.00012412812285622632
wac,2,-0.00012412812285622632
huntsville,2,-0.00011760271901661845
testimonials,2,0.0016743046767376812
chevy,2,0.0007713101675806966
cavalier,2,0.0007713101675806966
gad,2,0.0016743046767376812
zillion,2,0.0016743046767376812
predictions,2,0.0007713101675806966
boxoffice,2,0.0007713101675806966
dekang,2,-0.00011760271901661845
prune,2,-0.00011760271901661845
anoop,2,-0.00011760271901661845
ptb,2,-0.00011760271901661845
oversensitivity,2,-0.00011760271901661845
innocuous,2,-0.00011760271901661845
penalise,2,-0.00011760271901661845
seeing,2,0.00032795465504531496
outlay,2,0.0016743046767376812
multi,2,0.0016743046767376812
maildrop,2,0.00032795465504531496
computerization,2,0.0007713101675806966
taxation,2,0.0016743046767376812
opportunities,2,0.00032795465504531496
ggggggggg,2,-0.00012412812285622632
lllllllll,2,-0.00012412812285622632
nurnberg,2,-0.00012412812285622632
statt,2,-0.00011760271901661845
inklusive,2,-0.00012412812285622632
schnuppermitgliedschaft,2,-0.00012412812285622632
telefon,2,-0.00011760271901661845
leidner,2,-0.00012412812285622632
apasci,2,-0.00012412812285622632
diphonic,2,-0.00012412812285622632
hilferty,2,-0.00011760271901661845
nrhm,2,-0.00012412812285622632
tudhope,2,-0.00012412812285622632
cunliffe,2,-0.00012412812285622632
ipr,2,-0.00011760271901661845
nardus,2,-0.00012412812285622632
lth,2,-0.00012412812285622632
unisus,2,-0.00011760271901661845
delicia,2,-0.00012412812285622632
dium,2,-0.00012412812285622632
pachet,2,-0.00012412812285622632
nack,2,-0.00012412812285622632
abdel,2,-0.00011760271901661845
mouaddib,2,-0.00012412812285622632
regin,2,-0.00012412812285622632
tessier,2,-0.00012412812285622632
decker,2,-0.00012412812285622632
ric,2,-0.00011760271901661845
assam,2,-0.00011760271901661845
plantation,2,-0.00011760271901661845
controllable,2,-0.00012412812285622632
fortition,2,-0.00011760271901661845
nonexistent,2,-0.00011760271901661845
hedge,2,-0.00011760271901661845
articulator,2,-0.00011760271901661845
rickw,2,-0.00012412812285622632
barefoot,2,0.0007713101675806966
fairer,2,-0.00011760271901661845
outgo,2,-0.00011760271901661845
neff,2,-0.00011760271901661845
wasus,2,0.0016743046767376812
idc,2,0.0016743046767376812
iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiius,2,0.0016743046767376812
iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiius,2,0.0016743046767376812
lessly,2,0.0016743046767376812
ourself,2,0.0016743046767376812
hills,2,0.0016743046767376812
curency,2,0.0016743046767376812
litman,2,-0.00011760271901661845
alik,2,-0.00011760271901661845
acltheme,2,-0.00011760271901661845
cli,2,-0.00011760271901661845
mltt,2,-0.00011760271901661845
dmhead,2,-0.00011760271901661845
misspelling,2,-0.00011760271901661845
sch,2,-0.00011760271901661845
tze,2,-0.00011760271901661845
qca,2,-0.00011760271901661845
penstein,2,-0.00011760271901661845
lavie,2,-0.00011760271901661845
rosecp,2,-0.00011760271901661845
tdt,2,-0.00011760271901661845
ciir,2,-0.00011760271901661845
masaakus,2,-0.00011760271901661845
milab,2,-0.00011760271901661845
burstein,2,-0.00011760271901661845
ladl,2,-0.00011760271901661845
swilliam,2,-0.00011760271901661845
clang,2,-0.00011760271901661845
faxed,2,-0.00011760271901661845
oise,2,-0.00011760271901661845
ginny,2,-0.00011760271901661845
ucjtdg,2,-0.00011760271901661845
vhouwer,2,-0.00011760271901661845
fabbro,2,-0.00011760271901661845
wpg,2,-0.00011760271901661845
jacomine,2,-0.00012412812285622632
nortier,2,-0.00012412812285622632
ucrysj,2,-0.00011760271901661845
martinm,2,-0.00011760271901661845
isb,2,-0.00011760271901661845
obatine,2,-0.00011760271901661845
postings,2,0.00032795465504531496
updated,2,0.00032795465504531496
monrose,2,0.0007713101675806966
wordplay,2,-0.00011760271901661845
calvet,2,-0.00012412812285622632
krishnaswamy,2,-0.00012412812285622632
burde,2,-0.00012412812285622632
outright,2,-0.00011760271901661845
edinboro,2,-0.00012412812285622632
resonance,2,-0.00011760271901661845
ocke,2,-0.00011760271901661845
conveniently,2,-0.00011760271901661845
terminologoy,2,-0.00011760271901661845
pasture,2,-0.00011760271901661845
harro,2,-0.00011760271901661845
stammerjohann,2,-0.00011760271901661845
psychoanalytic,2,-0.00011760271901661845
tzus,2,-0.00012412812285622632
federate,2,-0.00012412812285622632
oliver,2,-0.00011760271901661845
advocacy,2,-0.00011760271901661845
nts,2,-0.00012412812285622632
jordaan,2,-0.00012412812285622632
dionysis,2,-0.00011760271901661845
goutso,2,-0.00011760271901661845
concordial,2,-0.00012412812285622632
translatability,2,-0.00011760271901661845
credible,2,-0.00011760271901661845
methodologically,2,-0.00011760271901661845
apresjan,2,-0.00012412812285622632
atomic,2,-0.00011760271901661845
hame,2,-0.00012412812285622632
morrish,2,-0.00011760271901661845
pd,2,-0.00011760271901661845
unevaluate,2,-0.00011760271901661845
gradenigo,2,-0.00011760271901661845
unipd,2,-0.00011760271901661845
laptop,2,-0.00011760271901661845
brownstein,2,-0.00011760271901661845
casinos,2,0.0016743046767376812
rejoice,2,0.0016743046767376812
monaco,2,0.0016743046767376812
antiphrasis,2,-0.00012412812285622632
shlesinger,2,-0.00011760271901661845
antilogy,2,-0.00012412812285622632
didh,2,-0.00012412812285622632
splice,2,-0.00011760271901661845
kontrahent,2,-0.00012412812285622632
contractor,2,-0.00011760271901661845
noble,2,-0.00011760271901661845
outer,2,-0.00011760271901661845
tear,2,-0.00011760271901661845
nunnery,2,-0.00012412812285622632
patricia,2,-0.00011760271901661845
coptic,2,-0.00012412812285622632
espana,2,-0.00011760271901661845
crus,2,-0.00011760271901661845
honeymoon,2,0.0016743046767376812
ideas,2,0.00032795465504531496
subquestion,2,-0.00012412812285622632
pichler,2,-0.00012412812285622632
synchronical,2,-0.00012412812285622632
subsystsem,2,-0.00012412812285622632
wane,2,-0.00011760271901661845
microlytic,2,-0.00012412812285622632
unintentional,2,-0.00011760271901661845
ahd,2,-0.00012412812285622632
sweidish,2,-0.00011760271901661845
stora,2,-0.00011760271901661845
tyska,2,-0.00011760271901661845
ordboken,2,-0.00011760271901661845
umgangssprachlich,2,-0.00011760271901661845
conrrespond,2,-0.00011760271901661845
kono,2,-0.00011760271901661845
hongo,2,-0.00011760271901661845
bunkyo,2,-0.00011760271901661845
antonin,2,-0.00011760271901661845
isn,2,0.0016743046767376812
bleach,2,0.00032795465504531496
paradi,2,-0.00011760271901661845
blandijnberg,2,-0.00012412812285622632
lucus,2,-0.00011760271901661845
lucendo,2,-0.00011760271901661845
isidore,2,-0.00011760271901661845
sintassus,2,-0.00011760271901661845
italo,2,-0.00011760271901661845
guus,2,-0.00011760271901661845
brewer,2,-0.00011760271901661845
trenca,2,-0.00011760271901661845
cama,2,-0.00011760271901661845
corferir,2,-0.00011760271901661845
colltorcer,2,-0.00011760271901661845
cadiratrencar,2,-0.00011760271901661845
ferrotorcer,2,-0.00011760271901661845
hypothesise,2,-0.00011760271901661845
doestn,2,-0.00011760271901661845
lluisa,2,-0.00011760271901661845
ferrater,2,-0.00011760271901661845
mos,2,-0.00011760271901661845
lincolnshire,2,-0.00012412812285622632
humberside,2,-0.00011760271901661845
geluyken,2,-0.00011760271901661845
amit,2,-0.00011760271901661845
computacao,2,-0.00012412812285622632
artemov,2,-0.00011760271901661845
coll,2,-0.00012412812285622632
valerium,2,-0.00011760271901661845
blass,2,-0.00011760271901661845
ciencium,2,-0.00011760271901661845
matematica,2,-0.00011760271901661845
nyelv,2,-0.00011760271901661845
tsz,2,-0.00011760271901661845
egyetem,2,-0.00011760271901661845
midday,2,-0.00011760271901661845
centrally,2,-0.00011760271901661845
marjon,2,-0.00011760271901661845
helmantel,2,-0.00011760271901661845
nonanaphoric,2,-0.00012412812285622632
upshot,2,-0.00011760271901661845
lurk,2,-0.00011760271901661845
dey,2,-0.00011760271901661845
hcb,2,-0.00011760271901661845
cuycken,2,-0.00011760271901661845
gussmann,2,-0.00012412812285622632
omnibus,2,-0.00011760271901661845
niepodlegloscus,2,-0.00011760271901661845
keble,2,-0.00012412812285622632
knut,2,-0.00011760271901661845
fulfillment,2,-0.00011760271901661845
ksus,2,-0.00012412812285622632
cpsc,2,-0.00012412812285622632
lannion,2,-0.00011760271901661845
novick,2,-0.00011760271901661845
saskatchewan,2,-0.00011760271901661845
authier,2,-0.00011760271901661845
svantesson,2,-0.00011760271901661845
blackwellpublisher,2,-0.00011760271901661845
raj,2,-0.00012412812285622632
poke,2,-0.00011760271901661845
ashen,2,-0.00012412812285622632
tove,2,-0.00012412812285622632
skutnabb,2,-0.00012412812285622632
kanga,2,-0.00012412812285622632
lingalum,2,-0.00011760271901661845
adegbija,2,-0.00012412812285622632
subtractive,2,-0.00011760271901661845
cedes,2,-0.00012412812285622632
israeli,2,-0.00011760271901661845
hyam,2,-0.00011760271901661845
msjihad,2,-0.00011760271901661845
clara,2,-0.00011760271901661845
samba,2,-0.00011760271901661845
kplelle,2,-0.00011760271901661845
kibre,2,-0.00012412812285622632
segmentally,2,-0.00011760271901661845
youngrescall,2,-0.00011760271901661845
chairmanship,2,-0.00011760271901661845
subsidise,2,-0.00011760271901661845
johnstone,2,-0.00011760271901661845
ws,2,-0.00011760271901661845
baseline,2,-0.00011760271901661845
saarbrcken,2,-0.00011760271901661845
vigan,2,-0.00012412812285622632
flugplatz,2,-0.00011760271901661845
outsider,2,-0.00011760271901661845
denny,2,-0.00012412812285622632
besant,2,-0.00012412812285622632
unintelligible,2,-0.00012412812285622632
proulx,2,-0.00012412812285622632
ritt,2,-0.00011760271901661845
elex,2,-0.00011760271901661845
modalit,2,-0.00012412812285622632
dbat,2,-0.00011760271901661845
mathmatique,2,-0.00012412812285622632
construire,2,-0.00011760271901661845
cognitif,2,-0.00011760271901661845
travail,2,-0.00011760271901661845
internationaux,2,-0.00011760271901661845
institutionnel,2,-0.00012412812285622632
somme,2,-0.00012412812285622632
scalability,2,-0.00011760271901661845
sahamus,2,-0.00012412812285622632
epiphany,2,-0.00012412812285622632
murdoch,2,-0.00011760271901661845
xiiie,2,-0.00012412812285622632
niveau,2,-0.00011760271901661845
evalue,2,-0.00011760271901661845
koninck,2,-0.00011760271901661845
terminography,2,-0.00011760271901661845
fischnalerstr,2,-0.00011760271901661845
heribert,2,-0.00011760271901661845
kobenhavn,2,-0.00011760271901661845
antioquium,2,-0.00011760271901661845
helmus,2,-0.00011760271901661845
juha,2,-0.00011760271901661845
socus,2,-0.00011760271901661845
ahold,2,-0.00011760271901661845
jeus,2,-0.00012412812285622632
lau,2,-0.00011760271901661845
kingfisher,2,-0.00011760271901661845
pierro,2,-0.00012412812285622632
wiklicky,2,-0.00012412812285622632
kansas,2,-0.00011760271901661845
lgsa,2,-0.00011760271901661845
kuhub,2,-0.00011760271901661845
hegel,2,-0.00011760271901661845
pott,2,0.00032795465504531496
vallum,2,-0.00012412812285622632
varicare,2,-0.00012412812285622632
potest,2,-0.00012412812285622632
hinc,2,-0.00012412812285622632
angiportum,2,-0.00012412812285622632
angulus,2,-0.00012412812285622632
alley,2,-0.00011760271901661845
tsulin,2,-0.00011760271901661845
kyusyu,2,-0.00011760271901661845
affliliation,2,-0.00011760271901661845
grzegorz,2,-0.00011760271901661845
preferred,2,-0.00011760271901661845
ipi,2,-0.00011760271901661845
ordona,2,-0.00011760271901661845
przepiorkowski,2,-0.00011760271901661845
gk,2,-0.00011760271901661845
beech,2,-0.00011760271901661845
coldharbour,2,-0.00011760271901661845
overhaul,2,-0.00012412812285622632
esh,2,-0.00011760271901661845
angleterre,2,-0.00011760271901661845
apprenant,2,-0.00012412812285622632
labeau,2,-0.00012412812285622632
telecopie,2,-0.00011760271901661845
consideree,2,-0.00011760271901661845
igc,2,-0.00011760271901661845
pussy,2,0.0016743046767376812
etendue,2,-0.00012412812285622632
conjointement,2,-0.00012412812285622632
pourront,2,-0.00012412812285622632
limitative,2,-0.00011760271901661845
documentaire,2,-0.00011760271901661845
soumi,2,-0.00011760271901661845
symbolical,2,-0.00011760271901661845
ccs,2,-0.00011760271901661845
daille,2,-0.00011760271901661845
benoit,2,-0.00011760271901661845
habert,2,-0.00011760271901661845
corte,2,0.00032795465504531496
zweigenbaum,2,-0.00011760271901661845
iwwlp,2,-0.00012412812285622632
bourigault,2,-0.00012412812285622632
villetaneuse,2,-0.00011760271901661845
univesity,2,-0.00011760271901661845
tomek,2,-0.00011760271901661845
strzalkowskus,2,-0.00011760271901661845
lhommem,2,-0.00012412812285622632
allc,2,-0.00011760271901661845
panels,2,-0.00011760271901661845
shelton,2,-0.00011760271901661845
meade,2,-0.00011760271901661845
sjshelt,2,-0.00011760271901661845
lana,2,-0.00011760271901661845
tohono,2,-0.00012412812285622632
odham,2,-0.00012412812285622632
marcellino,2,-0.00012412812285622632
berardo,2,-0.00012412812285622632
ulwa,2,-0.00012412812285622632
demonstrations,2,-0.00011760271901661845
valet,2,-0.00012412812285622632
teh,2,0.00032795465504531496
fore,2,-0.00011760271901661845
logophoniatric,2,-0.00011760271901661845
ejecutiva,2,-0.00011760271901661845
alegre,2,-0.00011760271901661845
lingaplus,2,-0.00011760271901661845
cige,2,-0.00011760271901661845
sukhumavadee,2,-0.00012412812285622632
theraphan,2,-0.00011760271901661845
thongkum,2,-0.00011760271901661845
eloquence,2,-0.00012412812285622632
slutzkus,2,-0.00012412812285622632
parameterize,2,-0.00011760271901661845
feldman,2,-0.00011760271901661845
nagaraja,2,-0.00011760271901661845
grosvenor,2,-0.00011760271901661845
generating,2,0.0016743046767376812
newsgoup,2,0.0016743046767376812
toil,2,0.0016743046767376812
wound,2,0.0016743046767376812
starving,2,0.0016743046767376812
netrepreneur,2,0.0016743046767376812
dreams,2,0.0016743046767376812
perish,2,0.0016743046767376812
joker,2,0.0016743046767376812
ridiculous,2,0.0016743046767376812
tos,2,0.0016743046767376812
daidb,2,-0.00011760271901661845
processually,2,-0.00011760271901661845
representationally,2,-0.00011760271901661845
jab,2,-0.00011760271901661845
coyne,2,-0.00011760271901661845
veale,2,-0.00011760271901661845
nishigauchus,2,-0.00012412812285622632
unselective,2,-0.00012412812285622632
frampton,2,-0.00012412812285622632
omewhere,2,-0.00012412812285622632
wann,2,-0.00011760271901661845
ometime,2,-0.00012412812285622632
ven,2,-0.00011760271901661845
veman,2,-0.00012412812285622632
ongeklungen,2,-0.00012412812285622632
attractor,2,-0.00011760271901661845
commend,2,-0.00011760271901661845
chaus,2,-0.00012412812285622632
bre,2,-0.00011760271901661845
brotherton,2,-0.00012412812285622632
salus,2,-0.00011760271901661845
tagliamonte,2,-0.00011760271901661845
grabe,2,-0.00011760271901661845
rory,2,-0.00011760271901661845
traveller,2,0.00032795465504531496
ilkley,2,-0.00012412812285622632
sowden,2,-0.00012412812285622632
afg,2,-0.00011760271901661845
pir,2,-0.00011760271901661845
nikstz,2,-0.00012412812285622632
franoise,2,-0.00012412812285622632
bottero,2,-0.00012412812285622632
criture,2,-0.00012412812285622632
hsiao,2,-0.00011760271901661845
reassess,2,-0.00011760271901661845
lprc,2,-0.00012412812285622632
reimbursement,2,-0.00012412812285622632
wl,2,-0.00012412812285622632
casc,2,-0.00012412812285622632
gongshan,2,-0.00012412812285622632
meibiao,2,-0.00012412812285622632
miscellany,2,-0.00011760271901661845
dingyus,2,-0.00012412812285622632
hongkaus,2,-0.00012412812285622632
gengsheng,2,-0.00012412812285622632
zhip,2,-0.00012412812285622632
conceptualism,2,-0.00012412812285622632
fregean,2,-0.00011760271901661845
bayne,2,-0.00011760271901661845
jamaican,2,-0.00011760271901661845
isogloss,2,-0.00011760271901661845
rmmlum,2,-0.00012412812285622632
gyorgy,2,-0.00012412812285622632
kampi,2,-0.00012412812285622632
eotvo,2,-0.00012412812285622632
komlosus,2,-0.00012412812285622632
haunt,2,-0.00011760271901661845
